,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,0,213.1060791015625,426.212158203125,639.3182373046875,852.42431640625,1065.5303955078125,1278.636474609375,1491.7425537109375,1704.8486328125,1917.9547119140625,2131.060791015625,2344.1668701171875,2557.27294921875,2770.3790283203125,2983.485107421875,3196.5911865234375,3409.697265625,3622.8033447265625,3835.909423828125,4049.0155029296875,4262.12158203125,4475.2276611328125,4688.333740234375,4901.4398193359375,5114.5458984375,5327.6519775390625,5540.758056640625,5753.8641357421875,5966.97021484375,6180.0762939453125,6393.182373046875,6606.2884521484375,6819.39453125,7032.5006103515625,7245.606689453125,7458.7127685546875,7671.81884765625,7884.9249267578125,8098.031005859375,8311.137084960938,8524.2431640625,8737.349243164062,8950.455322265625,9163.561401367188,9376.66748046875,9589.773559570312,9802.879638671875,10015.985717773438,10229.091796875,10442.197875976562,10655.303955078125,10868.410034179688,11081.51611328125,11294.622192382812,11507.728271484375,11720.834350585938,11933.9404296875,12147.046508789062,12360.152587890625,12573.258666992188,12786.36474609375,12999.470825195312,13212.576904296875,13425.682983398438,13638.7890625,13851.895141601562,14065.001220703125,14278.107299804688,14491.21337890625,14704.319458007812,14917.425537109375,15130.531616210938,15343.6376953125,15556.743774414062,15769.849853515625,15982.955932617188,16196.06201171875,16409.168090820312,16622.274169921875,16835.380249023438,17048.486328125,17261.592407226562,17474.698486328125,17687.804565429688,17900.91064453125,18114.016723632812,18327.122802734375,18540.228881835938,18753.3349609375,18966.441040039062,19179.547119140625,19392.653198242188,19605.75927734375,19818.865356445312,20031.971435546875,20245.077514648438,20458.18359375,20671.289672851562,20884.395751953125,21097.501831054688,21310.60791015625,21523.713989257812,21736.820068359375,21949.926147460938,22163.0322265625,22376.138305664062,22589.244384765625,22802.350463867188,23015.45654296875,23228.562622070312,23441.668701171875,23654.774780273438,23867.880859375,24080.986938476562,24294.093017578125,24507.199096679688,24720.30517578125,24933.411254882812,25146.517333984375,25359.623413085938,25572.7294921875,25785.835571289062,25998.941650390625,26212.047729492188,26425.15380859375,26638.259887695312,26851.365966796875,27064.472045898438,27277.578125,27490.684204101562,27703.790283203125,27916.896362304688,28130.00244140625,28343.108520507812,28556.214599609375,28769.320678710938,28982.4267578125,29195.532836914062,29408.638916015625,29621.744995117188,29834.85107421875,30047.957153320312,30261.063232421875,30474.169311523438,30687.275390625,30900.381469726562,31113.487548828125,31326.593627929688,31539.69970703125,31752.805786132812,31965.911865234375,32179.017944335938,32392.1240234375,32605.230102539062,32818.336181640625,33031.44226074219,33244.54833984375,33457.65441894531,33670.760498046875,33883.86657714844,34096.97265625,34310.07873535156,34523.184814453125,34736.29089355469,34949.39697265625,35162.50305175781,35375.609130859375,35588.71520996094,35801.8212890625,36014.92736816406,36228.033447265625,36441.13952636719,36654.24560546875,36867.35168457031,37080.457763671875,37293.56384277344,37506.669921875,37719.77600097656,37932.882080078125,38145.98815917969,38359.09423828125,38572.20031738281,38785.306396484375,38998.41247558594,39211.5185546875,39424.62463378906,39637.730712890625,39850.83679199219,40063.94287109375,40277.04895019531,40490.155029296875,40703.26110839844,40916.3671875,41129.47326660156,41342.579345703125,41555.68542480469,41768.79150390625,41981.89758300781,42195.003662109375,42408.10974121094,42621.2158203125
1,0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0,605.0,610.0,615.0,620.0,625.0,630.0,635.0,640.0,645.0,650.0,655.0,660.0,665.0,670.0,675.0,680.0,685.0,690.0,695.0,700.0,705.0,710.0,715.0,720.0,725.0,730.0,735.0,740.0,745.0,750.0,755.0,760.0,765.0,770.0,775.0,780.0,785.0,790.0,795.0,800.0,805.0,810.0,815.0,820.0,825.0,830.0,835.0,840.0,845.0,850.0,855.0,860.0,865.0,870.0,875.0,880.0,885.0,890.0,895.0,900.0,905.0,910.0,915.0,920.0,925.0,930.0,935.0,940.0,945.0,950.0,955.0,960.0,965.0,970.0,975.0,980.0,985.0,990.0,995.0,1000.0
2,0,0.2006,0.2906,0.3414,0.3979,0.4298,0.4549,0.4719,0.5189,0.5446,0.5649,0.5889,0.6141,0.6238,0.6413,0.655,0.6756,0.6826,0.6953999999999999,0.7077,0.7194000000000002,0.7303000000000001,0.7357,0.7412,0.7511,0.7594000000000001,0.7657,0.7708,0.7755,0.778,0.7888,0.7885,0.7966000000000001,0.7974,0.8036,0.8064999999999999,0.8082,0.8108,0.8146,0.8148,0.8199,0.8220000000000001,0.8254999999999999,0.8271000000000001,0.8303,0.8223999999999999,0.8312,0.8286999999999999,0.8317999999999999,0.8340000000000001,0.8384000000000001,0.8399000000000001,0.8432,0.8474999999999999,0.8452,0.8461000000000001,0.8487000000000001,0.8519,0.8478000000000001,0.8495,0.8553,0.8519,0.8567,0.8573,0.8589,0.8577,0.8593,0.8583,0.8577,0.8608,0.8618,0.8643999999999998,0.8670999999999998,0.8656999999999999,0.8639,0.863,0.8655,0.8662999999999998,0.8697999999999999,0.8693000000000001,0.8651,0.8685,0.868,0.8711,0.871,0.8715999999999999,0.869,0.8695,0.8742000000000001,0.8742000000000001,0.875,0.8768999999999999,0.8785999999999999,0.8722,0.8746999999999999,0.8791,0.8742000000000001,0.8738,0.876,0.8785,0.8775,0.8772,0.8769,0.8776999999999999,0.8789999999999999,0.8803,0.8791000000000001,0.881,0.8796999999999999,0.8831999999999999,0.8804,0.881,0.8801000000000001,0.8811,0.8819999999999999,0.8837,0.8791,0.8835999999999999,0.8821000000000001,0.8836,0.8839,0.8857,0.8847,0.8839,0.887,0.8835,0.8851,0.8864,0.8845,0.8845,0.8815,0.8845999999999999,0.8851,0.8852,0.8861999999999999,0.8868,0.8893000000000001,0.8849999999999998,0.8875000000000001,0.8897,0.8867,0.8877000000000002,0.8883000000000001,0.8873,0.8882000000000001,0.8872,0.8871,0.8895000000000001,0.891,0.8880999999999998,0.8872999999999999,0.8875000000000001,0.8889999999999999,0.8875,0.8859999999999999,0.8876000000000001,0.8871,0.8876000000000001,0.8889,0.8886000000000001,0.8884,0.8874,0.8893,0.8891,0.8893,0.8918000000000001,0.8884000000000001,0.8899,0.8906000000000001,0.8918,0.8900000000000001,0.8928,0.8896999999999999,0.8911,0.8899,0.8927999999999999,0.8917999999999999,0.8898999999999999,0.8883,0.8913000000000001,0.8893,0.8886000000000001,0.8907,0.8916,0.8917,0.8906999999999999,0.8922,0.8904,0.8914999999999998,0.8931000000000001,0.8898,0.8909999999999999,0.8926,0.8920999999999999,0.888,0.8904,0.8917999999999999,0.8914000000000001,0.8887,0.8926,0.889
3,4,0.017563529670238495,0.015331415843963624,0.014116478669643402,0.013071183454990386,0.01234538241624832,0.011609737384319304,0.011307696831226349,0.010560926795005797,0.009941517692804337,0.009513489553332328,0.009109672963619232,0.008625411209464072,0.00825613177418709,0.007917786622047424,0.0076833658277988435,0.00724324067234993,0.0070405025973916055,0.006777828629314899,0.006543167594075203,0.006326064389944077,0.006065961234271527,0.0060182226568460465,0.005810456082224846,0.0056536035358905785,0.0054793216109275825,0.005348383742570877,0.005275221867859364,0.005100619319081307,0.005012139092385769,0.004830961138010026,0.004823184305429459,0.0046909100800752645,0.004571923945844174,0.004567619936168194,0.004429368643462658,0.004419757108390331,0.004331966026127338,0.0042982229754328725,0.004288252103328705,0.004177402687072754,0.0041131380453705785,0.004010001866519451,0.004033018094301223,0.00398527804762125,0.004022427248209715,0.0038688195511698727,0.0038872786253690717,0.003909496004879475,0.0038191647000610828,0.0037552419804036618,0.0036875899530947206,0.003654279858618975,0.0036476759493350983,0.003608485937863588,0.0035991506189107896,0.0036150040835142136,0.0034939975783228874,0.0035485163740813733,0.0034910879306495187,0.0033956510707736014,0.0034393433205783365,0.003400124531984329,0.0033801325827836986,0.0033185154840350154,0.0033759636130183935,0.0032971351899206635,0.003337216699868441,0.003312837176769972,0.0033125397063791754,0.0031964750237762924,0.0032294867984950545,0.0031972347714006905,0.0032166357427835467,0.0031971100606024263,0.0032430123344063754,0.003189729147404432,0.0031718482330441475,0.0031586949542164807,0.0031167806416749957,0.003165251240879297,0.0031507416643202306,0.0031160520926117896,0.00306869326159358,0.003064104656875134,0.003125908733159304,0.0031744667530059817,0.003077121001109481,0.0030759570766240364,0.0030385943956673144,0.0030274916492402555,0.003019879552349448,0.0029881972167640925,0.002994849363714456,0.003036882719397545,0.0029924349088221794,0.003056872197240591,0.0030761176198720926,0.0030742041878402235,0.0029966589510440826,0.0029996706351637843,0.003024556899815798,0.003015956313163042,0.002964077338576317,0.003050430519133806,0.002970978979021311,0.0030459315247833726,0.0030655271157622333,0.0030172296442091463,0.00299083562605083,0.002982595708221197,0.0028963885582983496,0.002999248394370079,0.0029683364942669874,0.003035373529791832,0.0029306584194302558,0.003045235980302095,0.002996257933974266,0.002977345183864236,0.003025240281224251,0.0029758251592516896,0.0029988050229847437,0.003065096917003393,0.0030220023181289435,0.0029312028907239433,0.0029475832916796207,0.0029810405887663364,0.0030206876665353774,0.0029974729638546707,0.0030655443374067544,0.003008068329095841,0.0029934189260005946,0.0030449331156909465,0.0030153625570237636,0.0029712681651115416,0.003010722912102938,0.0030158043771982197,0.0030601285994052885,0.003046944379061461,0.002984889951348305,0.003008997034281492,0.0030692150123417376,0.0030544652104377745,0.0030781461007893082,0.00305365750938654,0.003048292929679155,0.0031115135192871096,0.0030805641744285823,0.0030791448317468166,0.0029896717466413973,0.0030635971229523414,0.0030448272868990895,0.003159259431064129,0.0031371309764683247,0.0030950840257108207,0.0031091788347810505,0.0031135684486478564,0.0031566087417304518,0.0030762127734720703,0.003131001324951649,0.003164310148358345,0.0030909058824181556,0.00313274303637445,0.003110271572321654,0.003092069039493799,0.003037245207279921,0.003121749868243933,0.003072593341767788,0.0030797511301934723,0.0031316251009702685,0.0031563795149326325,0.003119617591798305,0.0032075676448643205,0.0031099947672337293,0.0032049504347145554,0.0031879541590809825,0.003197326073795557,0.003174235162883997,0.0031421543553471565,0.0031483806572854514,0.0031658107358962296,0.0031957809463143347,0.003195958963781595,0.003187691061943769,0.003199956590682268,0.003112427739799023,0.003092813289165497,0.0032208279989659784,0.003169788062572479,0.0032039753809571265,0.0031634424053132533,0.003182758281379939,0.003131026556715369,0.003206563849747181,0.0031785015765577553,0.003217896583676338,0.003238837829977274,0.0032522844277322292,0.0032130895160138602,0.003153415534645319,0.0031876200851053
